Plaza,Local_Consolidado,Fecha,Organico,Inorganico,Carton,Aluminio,Archivo,Plastico_Duro,Pet,Playo,Vidrio,Tetra_Pak,Chatarra
Plaza_Américas_Playa,SMART FIT,7/10/2025,0.00,2.24,0.00,0.18,0.00,3.84,0.22,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,TROPITACOS,7/10/2025,19.58,2.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SANTA CLARA,7/10/2025,0.00,3.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,BELLISIMA,7/10/2025,0.00,0.98,4.00,0.18,3.18,0.30,0.42,0.34,0.00,0.00,0.00
Plaza_Américas_Playa,CORAL BISUTERIA,7/10/2025,0.00,1.36,0.46,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ITALIAN COFFEE,7/10/2025,0.00,12.00,3.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SEARS,7/10/2025,1.76,26.26,0.00,0.00,0.00,6.28,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Top Mart,7/10/2025,0.00,2.55,14.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Shasa,7/10/2025,0.00,1.00,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Happy Land,7/10/2025,0.25,2.20,1.90,9.05,0.00,3.15,0.15,0.00,0.25,0.00,0.00
Plaza Mall,Las Delicias,7/10/2025,2.80,3.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Nutrisa,7/10/2025,1.60,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,La Parrilla,7/10/2025,0.00,6.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20
Plaza Mall,La Michoacana,7/10/2025,1.05,2.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95
Plaza Mall,Italian Coffee,7/10/2025,0.70,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,La Parrilla,7/10/2025,11.30,6.10,3.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Italian Coffee,7/10/2025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Las Delicias,7/10/2025,0.00,0.75,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,LA PIZZARRA,7/10/2025,28.30,12.60,0.00,0.00,0.00,0.00,1.20,0.00,11.90,0.00,1.50
Plaza Puerto Cancún,LA PIZZARRA,7/10/2025,2.29,5.30,0.00,0.00,0.00,0.00,0.00,0.00,6.81,0.00,0.00
Plaza Mall,Plaza TECNOLOGIA,7/10/2025,0.00,34.25,8.55,0.40,0.00,0.00,2.90,0.00,0.80,0.00,0.00
Plaza Mall,Mc Donald's,7/10/2025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,El Globo,7/10/2025,2.55,1.55,4.15,0.00,0.00,0.00,0.00,0.00,0.00,1.25,0.00
Plaza Mall,Farmacia SIMILARES,7/10/2025,0.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Mc Donald's,7/10/2025,0.50,9.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Yoi Kazoku,7/10/2025,27.80,3.25,0.55,0.20,0.00,0.00,0.70,0.00,0.00,0.00,0.00
Plaza Mall,Dragon de Oro,7/10/2025,32.80,3.55,1.30,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00
Plaza Mall,Mc Donald's (ISLA K-25),7/10/2025,0.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Mc Donald's (ISLA),7/10/2025,0.00,2.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,7/10/2025,13.65,7.15,3.10,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Charly,7/10/2025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Mc Donald's,7/10/2025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Yoi Kazoku,7/10/2025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Dragon de Oro,7/10/2025,10.40,1.30,13.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,Le Petit,7/10/2025,10.40,1.60,1.50,0.00,0.00,0.00,0.65,0.00,0.00,0.35,0.00
Plaza_Américas_Playa,LA CASA DE LOS ABUELOS,7/10/2025,30.79,26.41,0.00,0.00,0.00,0.08,0.00,20.50,0.00,1.33,0.00
Plaza Américas_Malecón,Mc Donald's Track,7/10/2025,20.02,22.14,10.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Liverpool (Malecón),7/10/2025,0.00,132.00,165.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00
Plaza Américas_Malecón,Liverpool (Américas),7/10/2025,0.00,106.00,119.00,0.00,0.00,0.00,6.00,0.00,18.00,0.00,0.00
Plaza_Américas_Playa,MINISO,7/10/2025,0.00,5.79,3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,AP Comedor,7/10/2025,0.00,75.50,10.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,AP Pasillos,7/10/2025,0.00,38.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Mall,AP Baños,7/10/2025,0.00,15.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,MARS BURGUER,7/10/2025,2.50,6.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Mc Donald's Malecón,8/10/2025,0.00,3.26,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Lucky (Malecón),8/10/2025,25.16,4.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Carls Jr. (Malecón),8/10/2025,18.16,9.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Olive Garden,8/10/2025,15.19,7.22,4.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chili´s,8/10/2025,38.12,15.01,0.00,1.00,0.00,0.00,1.02,0.00,3.00,0.00,0.00
Plaza Puerto Cancún,ATRACADOS SIN SALIDA,8/10/2025,6.10,7.56,0.00,2.60,0.00,0.00,3.50,0.00,8.76,0.00,0.00
Plaza Américas_Malecón,Starbucks Malecón,8/10/2025,10.12,8.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Dolce Bisquet,8/10/2025,17.24,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,iHop,8/10/2025,40.02,10.04,0.00,0.00,0.00,2.01,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Ciudad Maderas,8/10/2025,4.02,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP PASILLOS,8/10/2025,0.00,36.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP ADMINISTRACIÓN/OFICINAS,8/10/2025,0.00,13.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP BAÑOS,8/10/2025,0.00,3.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,AP GOURMET,8/10/2025,0.00,14.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Super Salads,8/10/2025,40.12,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.02
Plaza Américas_Malecón,El Asadero (Malecón),8/10/2025,4.21,2.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Hicharame,8/10/2025,10.00,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Palapita Express,8/10/2025,3.12,5.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Parrilla,8/10/2025,10.02,6.21,4.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
Plaza Américas_Malecón,Sushi Roll,8/10/2025,50.22,10.14,0.00,0.00,0.00,0.00,1.22,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Happy Land,8/10/2025,4.21,10.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Unoramen,8/10/2025,21.10,6.12,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sunright Tea,8/10/2025,6.12,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
Plaza Américas_Malecón,Lucky (Américas),8/10/2025,25.17,8.12,0.00,0.00,0.00,0.00,1.24,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Twin Peaks,8/10/2025,29.10,7.14,0.00,0.00,1.28,0.00,0.97,0.00,4.12,0.00,0.00
Plaza Américas_Malecón,La Palapita,8/10/2025,39.16,10.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,La Taberna,8/10/2025,38.90,17.12,0.00,0.00,0.00,0.74,1.00,0.00,30.00,0.00,0.00
Plaza Américas_Malecón,Don Carbón,8/10/2025,20.12,7.10,0.00,0.00,0.00,0.21,0.72,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Sushi itto,8/10/2025,25.71,9.14,0.00,0.00,0.00,0.99,1.06,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Chapur,8/10/2025,0.00,20.16,0.00,0.00,0.00,2.12,5.00,5.21,0.00,0.00,0.00
Plaza Américas_Malecón,Hooters,8/10/2025,49.50,15.21,0.00,1.09,0.00,0.27,1.06,0.00,20.00,0.00,0.00
Plaza Américas_Malecón,Cheester,8/10/2025,20.00,5.16,0.00,0.00,0.00,0.00,1.02,0.00,4.00,0.00,0.00
Plaza Américas_Malecón,Rebel Wings,8/10/2025,20.11,6.21,0.00,1.01,0.00,0.00,0.00,0.00,5.00,0.00,0.00
Plaza Américas_Malecón,La Crepería,8/10/2025,4.02,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00
Plaza Américas_Malecón,Argentina,8/10/2025,10.09,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Africa - Tienda de mascotas,8/10/2025,0.00,6.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Italian Coffee,8/10/2025,0.52,4.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,STUDIO F (2024),8/10/2025,2.01,0.00,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.00,0.00
Plaza Puerto Cancún,MONTEMAR,8/10/2025,11.70,3.26,0.00,0.00,0.00,0.00,0.64,0.00,5.83,0.00,0.00
Plaza Puerto Cancún,PLAYA HOTELS &,8/10/2025,7.98,13.12,0.00,0.00,0.00,0.00,1.03,0.00,0.90,0.00,0.00
Plaza Puerto Cancún,HIROMI,8/10/2025,4.22,3.79,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,DISTRITO GOURMET,8/10/2025,4.00,6.03,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
Plaza Puerto Cancún,GRAN PUERTO DEL MAR,8/10/2025,2.61,7.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,STARBUCKS,8/10/2025,0.00,4.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,XTREME JUMPING,8/10/2025,3.00,7.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,UTOPIA,8/10/2025,4.02,10.92,4.07,0.00,0.00,0.00,2.66,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,MARS BURGUER,8/10/2025,9.00,0.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,LA PARRILLA,8/10/2025,4.01,7.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,BOA LIVE THE RAID,8/10/2025,7.00,1.00,2.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
Plaza Américas_Malecón,AP Pasillos (Américas),8/10/2025,0.00,118.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,AP Baños (Américas),8/10/2025,0.00,32.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,AP Comedor (Américas),8/10/2025,0.00,140.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,AP Baños (Américas),8/10/2025,0.00,37.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,AP Baños (Malecón),8/10/2025,0.00,15.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,AP Comedor (Malecón),8/10/2025,0.00,43.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,AP Pasillos (Malecón),8/10/2025,0.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,BBVA,8/10/2025,0.00,6.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,FARMACIA PV (B-08),8/10/2025,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,INNVICTUS,8/10/2025,0.00,1.06,0.66,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.00
Plaza Puerto Cancún,CALZEDONIA,8/10/2025,0.00,2.04,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,CROCS,8/10/2025,0.00,6.78,0.00,0.00,0.00,0.00,0.00,3.76,0.00,0.00,0.00
Plaza Puerto Cancún,ZARA,8/10/2025,0.00,10.34,24.20,0.00,0.00,0.00,0.16,0.38,0.00,0.00,0.00
Plaza Puerto Cancún,WOMEN SECRET,8/10/2025,0.00,1.18,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00
Plaza Puerto Cancún,OYSHO,8/10/2025,9.02,1.84,0.00,0.00,0.00,0.00,0.00,5.92,0.00,0.00,0.00
Plaza Puerto Cancún,ZARA HOME,8/10/2025,0.00,1.42,10.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00
Plaza Puerto Cancún,BERSHKA,8/10/2025,0.00,4.24,9.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,PULL&BEAR,8/10/2025,0.00,3.64,17.66,0.00,0.00,0.00,0.00,1.80,0.00,0.00,0.00
Plaza Puerto Cancún,MASSIMO DUTTI,8/10/2025,0.00,2.44,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00
Plaza Puerto Cancún,BEN & FRANK,8/10/2025,0.00,2.56,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,PANDORA,8/10/2025,5.28,6.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,STRADIVARIUS,8/10/2025,0.00,1.82,0.88,0.00,0.00,0.00,0.00,2.62,0.00,0.00,0.00
Plaza Puerto Cancún,MARINA BUSINESS CLUB,8/10/2025,0.00,3.00,0.00,0.00,5.80,0.00,0.80,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,ROLEX,8/10/2025,1.06,3.58,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,ULTRAFEMME,8/10/2025,0.48,4.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,ISHOP,8/10/2025,0.00,0.00,5.58,0.00,0.00,0.00,0.00,6.64,0.00,0.00,0.00
Plaza Puerto Cancún,H&M,8/10/2025,0.00,2.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,CASA PALMA,8/10/2025,42.66,6.88,7.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,CINÉPOLIS VIP,8/10/2025,6.48,28.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,CINEPOLIS,8/10/2025,19.85,35.14,34.00,0.00,0.00,0.00,9.56,0.00,2.10,0.00,0.00
Plaza Puerto Cancún,TODO MODA,8/10/2025,0.00,3.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,CELEBRITY BARBERSHOP,8/10/2025,0.00,3.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,MUEBLES PERGO,8/10/2025,0.00,1.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,BANORTE,8/10/2025,0.00,1.48,0.96,0.00,0.00,0.00,0.44,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,INVICTA,8/10/2025,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,SEPHORA,8/10/2025,0.00,5.10,2.94,0.00,0.00,0.00,0.44,0.56,0.00,0.00,0.00
Plaza Puerto Cancún,SANTANDER,8/10/2025,0.62,1.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,OXXO,8/10/2025,0.46,1.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,BBVA HIPOTECARIO,8/10/2025,0.00,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,WAYAN,8/10/2025,0.00,2.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,SFERA,8/10/2025,0.00,5.78,0.00,0.00,0.00,0.00,0.00,7.26,0.00,0.00,0.00
Plaza Puerto Cancún,LA BODEGA ARGENTINA,8/10/2025,7.26,8.94,2.42,0.70,0.00,0.00,0.56,0.00,14.86,0.70,0.00
Plaza Puerto Cancún,ALDO'S,8/10/2025,1.60,1.52,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.00,0.00
Plaza Puerto Cancún,KIPLING,8/10/2025,0.00,5.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza Américas_Malecón,Buba You (Américas),8/10/2025,13.62,2.50,2.54,0.00,0.00,0.00,2.56,0.00,2.54,0.00,1.65
Plaza Américas_Malecón,Bubba You (Malecón),8/10/2025,10.47,3.53,0.00,0.35,0.00,0.00,0.90,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,AP BAÑOS,8/10/2025,0.00,2.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ÁREAS PÚBLICAS,8/10/2025,0.00,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,AP COMEDOR,8/10/2025,0.00,82.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,AP BAÑOS,8/10/2025,0.00,1.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ÁREAS PÚBLICAS,8/10/2025,0.00,35.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,AP COMEDOR,8/10/2025,0.00,70.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ÁREAS PÚBLICAS,8/10/2025,0.00,17.30,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,AP COMEDOR,8/10/2025,0.00,30.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,TROPITACOS,8/10/2025,7.92,2.78,3.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SANTA CLARA,8/10/2025,0.00,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SEARS,8/10/2025,1.82,15.20,0.00,0.00,0.00,3.90,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,LA GRAN MURALLA,8/10/2025,34.64,2.36,0.00,0.00,0.00,1.20,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,HAPPYLAND,8/10/2025,0.00,3.58,3.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SMART FIT,8/10/2025,0.00,2.98,0.00,0.40,0.00,0.20,0.72,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,HACHIKO BOBA TEA,8/10/2025,1.16,0.12,0.00,0.00,0.00,0.62,0.18,0.00,0.00,0.16,0.00
Plaza_Américas_Playa,CHURRO CHARRO,8/10/2025,0.00,0.00,0.00,0.00,0.00,1.60,0.00,0.00,0.00,0.00,0.20
Plaza_Américas_Playa,ELEKTRA,8/10/2025,0.00,7.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ALABAMA MAMMA,8/10/2025,2.42,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.00
Plaza_Américas_Playa,ISADORA,8/10/2025,0.00,0.00,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ACACEL ACCESORIOS,8/10/2025,0.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,KFC,8/10/2025,8.46,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,PRETTY NAILS,8/10/2025,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,MONKEY PAPAS,8/10/2025,1.30,1.20,7.04,0.00,0.00,0.42,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,OPTICAS ESPADA,8/10/2025,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SHASA,8/10/2025,0.00,15.48,19.42,0.00,1.42,4.78,0.00,5.56,0.00,0.00,0.00
Plaza_Américas_Playa,BISSU,8/10/2025,0.00,2.36,2.66,0.00,0.00,0.00,1.34,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,DOMINOS PIZZA,8/10/2025,0.70,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,HANG TEN,8/10/2025,0.00,1.20,10.34,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00
Plaza_Américas_Playa,ZAPATERIA FLEXI,8/10/2025,0.00,1.04,14.64,0.00,0.00,0.00,0.00,0.74,0.00,0.00,0.00
Plaza_Américas_Playa,BISSU,8/10/2025,0.00,7.48,13.58,0.00,0.00,0.00,0.64,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,DRAGON DORADO,8/10/2025,27.70,3.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,MIX UP,8/10/2025,0.00,0.00,4.78,0.00,0.00,0.00,0.00,0.52,0.00,0.00,0.00
Plaza_Américas_Playa,BISSU,8/10/2025,0.00,2.00,4.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,CASA SOFIA,8/10/2025,5.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,COPPEL,8/10/2025,0.00,5.48,12.18,0.00,0.00,0.00,0.00,1.42,0.00,0.00,0.00
Plaza_Américas_Playa,AT&T LOCAL 33 A,8/10/2025,0.62,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,TODO MODA,8/10/2025,0.00,3.46,0.00,0.00,0.00,0.00,0.00,4.24,0.00,0.00,0.00
Plaza_Américas_Playa,VERTICHE,8/10/2025,0.00,7.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,HAPPYLAND,8/10/2025,0.00,5.06,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,BABU TÉ,8/10/2025,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,DOROTHY GAYNOR,8/10/2025,0.00,0.00,4.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,REGALOS MEXICO,8/10/2025,0.00,1.20,0.30,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,BUBBLE TEA & RAMMEN,8/10/2025,7.14,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,LA GRAN MURALLA,8/10/2025,17.10,1.00,1.76,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,ALABAMA MAMMA,8/10/2025,6.74,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00
Plaza_Américas_Playa,ÓPTIMA,8/10/2025,0.00,2.50,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,CASA SOFIA,8/10/2025,8.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,SMART FIT,8/10/2025,0.00,2.16,0.00,0.00,0.00,4.08,0.42,0.00,0.00,0.00,0.22
Plaza_Américas_Playa,KFC,8/10/2025,8.74,5.12,0.00,0.00,0.04,0.00,0.14,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,CHURRO CHARRO,8/10/2025,0.00,1.14,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,TODO MODA,8/10/2025,0.00,4.90,21.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,NUTRISA,8/10/2025,3.32,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Plaza_Américas_Playa,HACHIKO BOBA TEA,8/10/2025,2.38,0.28,0.00,0.00,0.06,0.32,0.32,0.00,0.00,0.40,0.00
